timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715247528177,1715247528123264000,GATE,SOLUSDT,141.857,5,141.861,1,141.865,3,141.872,14,141.875,11,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.856,4,141.848,24,141.847,5,141.846,4,141.845,1,141.843,14,141.838,3,141.836,4,141.835,12,141.834,11
1715247528274,1715247528211854000,GATE,SOLUSDT,141.856,6,141.865,3,141.868,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.851,5,141.85,5,141.849,6,141.848,13,141.847,5,141.846,4,141.845,3,141.844,9,141.843,14,141.838,7
1715247528358,1715247528295859000,GATE,SOLUSDT,141.856,1,141.865,3,141.868,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.855,5,141.853,8,141.852,12,141.851,5,141.849,4,141.848,13,141.847,2,141.845,3,141.844,9,141.843,14
1715247528450,1715247528393890000,GATE,SOLUSDT,141.864,1,141.865,8,141.868,4,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.857,1,141.856,4,141.855,3,141.853,4,141.852,16,141.851,5,141.849,4,141.848,13,141.847,2,141.844,9
1715247528554,1715247528492437000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.86,5,141.859,10,141.857,3,141.855,3,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2,141.844,9
1715247528666,1715247528604087000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.862,1,141.861,3,141.86,4,141.859,10,141.857,3,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247528756,1715247528701344000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247528817,1715247528793605000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247528927,1715247528899199000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
1715247529060,1715247529004142000,GATE,SOLUSDT,141.864,1,141.865,8,141.872,14,141.875,3,141.876,13,141.877,3,141.88,16,141.887,11,141.889,3,141.89,5,141.863,3,141.862,3,141.861,1,141.86,4,141.859,10,141.853,4,141.851,2,141.849,4,141.848,13,141.847,2
