timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715176714987,1715176715060,GATE,BNBUSDT,586,0.579,586.05,3.642,586.1,7.924,586.15,9.71,586.2,6.917,586.25,6.913,586.3,8.955,586.35,8.467,586.4,15.598,586.45,12.822,585.95,6.085,585.9,8.398,585.85,6.882,585.8,8.804,585.75,16.45,585.7,14.771,585.65,10.712,585.6,16.577,585.55,17.951,585.5,20.21
1715176715076,1715176715069,GATE,SOLUSDT,147.528,3,147.531,12,147.541,14,147.542,17,147.544,11,147.552,5,147.554,14,147.555,5,147.556,13,147.559,5,147.527,4,147.524,4,147.513,3,147.508,3,147.506,4,147.504,16,147.503,4,147.5,11,147.498,5,147.495,16
1715176715090,1715176715083,GATE,ETHUSDT,3031,51.94,3031.05,4.68,3031.1,10.52,3031.15,7.2,3031.2,6.97,3031.25,9.05,3031.3,1.66,3031.35,0.63,3031.4,5.5,3031.45,5.98,3030.95,8,3030.9,14.6,3030.65,0.66,3030.55,7.14,3030.5,11.67,3030.45,12.45,3030.4,25.54,3030.35,4.57,3030.3,23.94,3030.25,52.62
1715176715171,1715176715162,GATE,SOLUSDT,147.528,3,147.531,12,147.541,14,147.542,17,147.555,5,147.556,13,147.558,4,147.559,5,147.563,9,147.564,13,147.527,4,147.524,4,147.513,3,147.508,3,147.506,4,147.504,16,147.503,15,147.5,11,147.498,5,147.495,16
1715176715197,1715176715189,GATE,ETHUSDT,3031,51.84,3031.05,4.68,3031.1,10.52,3031.15,7.2,3031.2,6.97,3031.25,9.05,3031.3,1.66,3031.35,0.63,3031.45,5.98,3031.5,10.76,3030.95,25.7,3030.9,6.68,3030.85,0.66,3030.75,0.66,3030.65,0.76,3030.55,15.67,3030.5,11.67,3030.45,20.98,3030.4,25.45,3030.35,4.47
1715176715197,1715176715263,GATE,BNBUSDT,586,0.579,586.05,3.642,586.1,7.924,586.15,9.71,586.2,6.917,586.25,6.913,586.3,8.955,586.35,8.467,586.4,15.598,586.45,12.822,585.95,6.085,585.9,8.398,585.85,6.882,585.8,8.804,585.75,16.45,585.7,14.771,585.65,10.712,585.6,16.577,585.55,17.951,585.5,20.21
1715176715211,1715176715263,GATE,SOLUSDT,147.528,3,147.531,12,147.541,14,147.542,17,147.555,5,147.556,13,147.558,4,147.559,5,147.563,9,147.564,13,147.527,4,147.524,4,147.513,3,147.508,3,147.506,4,147.504,16,147.503,15,147.5,11,147.498,5,147.495,16
1715176715271,1715176715286,GATE,ETHUSDT,3031,39.82,3031.05,4.68,3031.1,10.52,3031.15,7.2,3031.2,6.97,3031.25,9.03,3031.3,1.66,3031.35,0.68,3031.45,5.98,3031.5,10.75,3030.95,28.99,3030.9,6.68,3030.75,5.5,3030.7,0.13,3030.65,0.05,3030.55,15.01,3030.5,11.67,3030.45,15.99,3030.4,25.45,3030.35,4.44
1715176715356,1715176715355,GATE,BNBUSDT,586.05,2.439,586.1,7.924,586.15,7.665,586.2,5.28,586.25,6.913,586.3,8.955,586.35,8.467,586.4,15.598,586.45,12.822,586.5,4.185,586,17,585.95,10.585,585.9,0.001,585.85,6.882,585.8,8.804,585.75,16.45,585.7,14.771,585.65,10.712,585.6,16.577,585.55,17.951
1715176715363,1715176715355,GATE,SOLUSDT,147.554,5,147.555,5,147.556,2,147.558,7,147.571,7,147.578,9,147.581,24,147.583,8,147.587,1,147.589,11,147.528,4,147.527,7,147.526,2,147.525,17,147.524,4,147.522,14,147.521,8,147.519,11,147.514,1,147.511,11
