timestamp,local_timestamp,exchange,symbol,side,price,qty
1715176701437,1715176701431,GATE,ETHUSDT,SELL,3031.15,0.1
1715176701549,1715176701540,GATE,ETHUSDT,BUY,3031.2,1.45
1715176701549,1715176701540,GATE,ETHUSDT,BUY,3031.2,1.25
1715176701550,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.06
1715176701550,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.72
1715176701550,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.53
1715176701550,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.35
1715176701550,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.21
1715176701551,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.81
1715176701551,1715176701546,GATE,ETHUSDT,BUY,3031.2,0.65
1715176703249,1715176703245,GATE,SOLUSDT,BUY,147.586,13
1715176703263,1715176703256,GATE,SOLUSDT,BUY,147.6,17
1715176703413,1715176703407,GATE,ETHUSDT,BUY,3031.4,0.43
1715176703413,1715176703408,GATE,ETHUSDT,BUY,3031.4,0.01
1715176703413,1715176703411,GATE,ETHUSDT,BUY,3031.4,0.15
1715176703413,1715176703411,GATE,ETHUSDT,BUY,3031.45,0.27
1715176703592,1715176703593,GATE,ETHUSDT,BUY,3031.5,0.06
1715176703642,1715176703637,GATE,ETHUSDT,SELL,3031.7,1.11
1715176703642,1715176703638,GATE,ETHUSDT,SELL,3031.7,2.48
1715176703640,1715176703638,GATE,SOLUSDT,SELL,147.617,2
1715176703640,1715176703639,GATE,SOLUSDT,SELL,147.617,2
1715176703642,1715176703639,GATE,ETHUSDT,SELL,3031.7,0.23
1715176703642,1715176703639,GATE,ETHUSDT,SELL,3031.7,0.1
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,0.64
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,6.59
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,2.48
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,1.11
1715176703642,1715176703643,GATE,ETHUSDT,SELL,3031.7,1.5
