timestamp,local_timestamp,exchange,symbol,ask_1_price,ask_1_qty,ask_2_price,ask_2_qty,ask_3_price,ask_3_qty,ask_4_price,ask_4_qty,ask_5_price,ask_5_qty,ask_6_price,ask_6_qty,ask_7_price,ask_7_qty,ask_8_price,ask_8_qty,ask_9_price,ask_9_qty,ask_10_price,ask_10_qty,bid_1_price,bid_1_qty,bid_2_price,bid_2_qty,bid_3_price,bid_3_qty,bid_4_price,bid_4_qty,bid_5_price,bid_5_qty,bid_6_price,bid_6_qty,bid_7_price,bid_7_qty,bid_8_price,bid_8_qty,bid_9_price,bid_9_qty,bid_10_price,bid_10_qty
1715247437975,1715247437902335000,BINANCE,SOLUSDT,141.926,4,141.93,3,141.931,3,141.932,17,141.934,3,141.936,3,141.937,3,141.938,1,141.94,3,141.941,2,141.925,16,141.924,1,141.923,24,141.922,1200,141.921,1,141.919,1,141.916,3,141.915,6,141.912,3,141.91,3
1715247438227,1715247438158022000,BINANCE,SOLUSDT,141.954,4,141.955,2,141.956,1,141.957,2,141.958,37,141.96,44,141.961,8,141.962,28,141.963,84,141.964,27,141.952,10,141.95,16,141.949,52,141.948,36,141.946,3,141.943,38,141.942,31,141.94,19,141.938,1,141.937,18
1715247438479,1715247438414570000,BINANCE,SOLUSDT,141.925,166,141.926,1,141.927,8,141.928,28,141.93,4,141.931,19,141.932,38,141.934,3,141.936,45,141.937,3,141.924,7,141.922,1199,141.921,1,141.919,1,141.916,3,141.914,1,141.913,3,141.912,3,141.911,6,141.91,3
1715247438737,1715247438664858000,BINANCE,SOLUSDT,141.923,149,141.924,52,141.925,13,141.926,1,141.927,4,141.928,31,141.93,4,141.931,13,141.932,39,141.934,3,141.922,1201,141.921,1,141.919,1,141.911,6,141.91,1,141.909,3,141.908,9,141.907,1,141.906,1,141.902,2
1715247438994,1715247438924089000,BINANCE,SOLUSDT,141.922,45,141.923,2,141.926,65,141.928,5,141.929,4,141.93,1,141.931,3,141.932,3,141.934,6,141.936,6,141.921,42,141.918,37,141.917,47,141.916,6,141.915,36,141.914,36,141.913,32,141.912,3,141.911,26,141.91,18
1715247439251,1715247439181725000,BINANCE,SOLUSDT,141.922,47,141.923,2,141.924,20,141.925,30,141.926,66,141.928,8,141.929,4,141.93,1,141.931,3,141.932,4,141.921,49,141.918,19,141.917,19,141.915,29,141.914,18,141.913,29,141.91,14,141.908,3,141.907,11,141.906,1
1715247439565,1715247439501303000,BINANCE,SOLUSDT,141.922,40,141.923,2,141.924,17,141.925,27,141.926,66,141.928,2,141.929,4,141.93,1,141.931,3,141.932,21,141.921,30,141.916,6,141.915,29,141.914,18,141.913,32,141.912,3,141.91,13,141.908,3,141.907,3,141.906,1
1715247439831,1715247439759786000,BINANCE,SOLUSDT,141.922,14,141.923,2,141.924,17,141.925,27,141.926,66,141.927,14,141.928,5,141.929,4,141.93,4,141.931,3,141.921,56,141.916,6,141.915,19,141.914,18,141.913,32,141.912,3,141.91,14,141.908,3,141.907,3,141.906,1
1715247440084,1715247440015139000,BINANCE,SOLUSDT,141.905,2,141.906,11,141.908,17,141.91,1,141.913,69,141.914,67,141.915,9,141.916,17,141.918,1,141.919,9,141.904,16,141.902,2,141.901,66,141.9,1004,141.898,3,141.896,4,141.895,3,141.892,6,141.89,3,141.889,3
1715247440335,1715247440265929000,BINANCE,SOLUSDT,141.919,35,141.92,47,141.922,12,141.923,2,141.924,3,141.925,30,141.926,65,141.928,8,141.929,4,141.93,4,141.918,3,141.91,3,141.908,3,141.907,3,141.906,1,141.905,17,141.904,34,141.902,1,141.901,66,141.9,1004
1715247440577,1715247440516009000,BINANCE,SOLUSDT,141.919,41,141.92,35,141.922,16,141.923,2,141.924,4,141.925,30,141.926,65,141.928,8,141.929,18,141.93,4,141.918,14,141.906,1,141.905,15,141.904,13,141.902,3,141.901,63,141.9,1001,141.898,3,141.896,4,141.895,3
1715247440847,1715247440773875000,BINANCE,SOLUSDT,141.919,11,141.92,18,141.922,3,141.923,2,141.924,3,141.925,30,141.926,65,141.928,5,141.929,18,141.93,7,141.918,28,141.914,3,141.913,3,141.912,3,141.91,15,141.908,16,141.907,36,141.906,4,141.905,15,141.904,16
1715247441091,1715247441031323000,BINANCE,SOLUSDT,141.919,38,141.92,21,141.922,6,141.923,2,141.924,3,141.925,30,141.926,68,141.928,5,141.929,4,141.93,7,141.918,18,141.91,3,141.908,11,141.907,22,141.906,4,141.905,15,141.904,16,141.903,2,141.902,5,141.901,66
1715247441375,1715247441314184000,BINANCE,SOLUSDT,141.889,145,141.89,2,141.891,12,141.892,17,141.896,1,141.898,1,141.899,22,141.9,6,141.901,67,141.902,4,141.888,49,141.887,1,141.886,8,141.885,26,141.884,3,141.883,3,141.882,6,141.881,25,141.88,509,141.879,1
1715247441630,1715247441583290000,BINANCE,SOLUSDT,141.959,4,141.965,1,141.968,3,141.971,6,141.974,103,141.975,120,141.976,64,141.977,3,141.978,8,141.979,23,141.958,94,141.956,18,141.955,3,141.954,7,141.953,19,141.952,31,141.95,10,141.949,3,141.948,3,141.946,5
1715247441882,1715247441812358000,BINANCE,SOLUSDT,141.957,84,141.958,19,141.959,42,141.96,18,141.962,101,141.963,41,141.964,28,141.965,42,141.966,3,141.967,3,141.956,1,141.955,1,141.952,10,141.951,2,141.95,2,141.946,5,141.945,2,141.944,25,141.943,8,141.942,5
1715247442134,1715247442060927000,BINANCE,SOLUSDT,141.957,85,141.958,19,141.959,19,141.96,18,141.961,3,141.962,101,141.963,41,141.964,28,141.965,42,141.966,3,141.956,1,141.952,2,141.95,2,141.946,4,141.945,2,141.943,12,141.942,5,141.941,12,141.94,21,141.938,11
1715247442386,1715247442319524000,BINANCE,SOLUSDT,141.957,20,141.962,35,141.963,22,141.965,8,141.968,20,141.97,1,141.971,6,141.972,3,141.973,3,141.974,11,141.956,35,141.955,3,141.954,3,141.952,5,141.95,4,141.949,19,141.948,31,141.946,4,141.945,2,141.944,13
1715247442640,1715247442569178000,BINANCE,SOLUSDT,141.957,7,141.959,2,141.96,3,141.963,1,141.968,3,141.971,6,141.972,3,141.973,3,141.974,11,141.976,1,141.956,72,141.955,4,141.954,3,141.952,6,141.95,2,141.949,22,141.948,20,141.946,4,141.944,2,141.943,5
1715247442889,1715247442817821000,BINANCE,SOLUSDT,141.945,15,141.947,11,141.948,42,141.949,7,141.952,1,141.954,11,141.955,3,141.956,29,141.957,8,141.958,1,141.944,31,141.943,2,141.942,18,141.94,20,141.938,11,141.937,3,141.936,3,141.935,11,141.933,2,141.932,18
1715247443145,1715247443084414000,BINANCE,SOLUSDT,141.979,61,141.98,3,141.981,8,141.982,7,141.983,17,141.984,2,141.985,3,141.986,10,141.987,10,141.989,16,141.978,2,141.977,2,141.972,17,141.971,47,141.97,8,141.968,40,141.967,8,141.965,2,141.964,18,141.962,1
1715247443397,1715247443325259000,BINANCE,SOLUSDT,141.977,37,141.978,45,141.979,21,141.98,3,141.981,8,141.982,7,141.984,2,141.985,3,141.986,10,141.989,16,141.976,132,141.973,13,141.972,5,141.971,11,141.97,4,141.968,40,141.967,3,141.966,3,141.964,21,141.963,6
1715247443648,1715247443577178000,BINANCE,SOLUSDT,141.977,37,141.978,29,141.979,21,141.98,3,141.981,8,141.982,7,141.984,5,141.985,6,141.986,10,141.989,27,141.976,135,141.973,10,141.971,11,141.97,4,141.969,2,141.968,40,141.967,3,141.966,3,141.964,21,141.963,2
1715247443903,1715247443837525000,BINANCE,SOLUSDT,141.956,15,141.957,6,141.958,93,141.959,90,141.96,20,141.961,3,141.962,20,141.963,19,141.964,1,141.965,96,141.955,10,141.951,2,141.95,1,141.948,2,141.947,7,141.945,2,141.944,1,141.943,9,141.94,4,141.938,1
1715247444155,1715247444081428000,BINANCE,SOLUSDT,141.951,80,141.952,19,141.955,19,141.956,29,141.957,19,141.958,39,141.959,48,141.961,3,141.964,1,141.966,16,141.95,25,141.948,17,141.947,1,141.946,3,141.944,1,141.943,12,141.942,3,141.94,4,141.938,3,141.937,3
1715247444407,1715247444348937000,BINANCE,SOLUSDT,141.979,55,141.98,2,141.981,1,141.984,5,141.985,6,141.986,4,141.988,4,141.989,13,141.99,6,141.991,3,141.978,40,141.977,2,141.976,19,141.975,11,141.973,10,141.972,17,141.971,11,141.97,30,141.969,19,141.968,27
1715247444659,1715247444591222000,BINANCE,SOLUSDT,141.979,16,141.98,2,141.981,1,141.984,2,141.985,3,141.986,3,141.987,1,141.988,11,141.989,13,141.99,3,141.978,94,141.977,12,141.976,21,141.973,3,141.972,3,141.971,48,141.97,14,141.969,56,141.968,1,141.967,3
1715247444915,1715247444843917000,BINANCE,SOLUSDT,141.984,13,141.985,3,141.989,13,141.992,28,141.994,1,141.996,2,141.997,3,141.998,16,141.999,16,142,18,141.983,150,141.982,4,141.981,29,141.98,37,141.979,41,141.978,13,141.977,12,141.976,21,141.974,1,141.973,3
1715247445174,1715247445112413000,BINANCE,SOLUSDT,141.996,35,141.998,6,141.999,34,142,19,142.001,7,142.002,75,142.003,44,142.004,4,142.006,45,142.007,1,141.995,23,141.994,1,141.993,10,141.992,37,141.991,10,141.989,31,141.988,21,141.986,1,141.984,20,141.983,3
1715247445434,1715247445363776000,BINANCE,SOLUSDT,141.987,2,141.99,2,141.995,15,141.996,9,141.997,6,141.998,6,141.999,13,142,22,142.001,7,142.002,3,141.986,44,141.985,8,141.984,17,141.983,3,141.982,4,141.98,1,141.979,3,141.978,14,141.977,13,141.976,4
1715247445684,1715247445618249000,BINANCE,SOLUSDT,142,46,142.003,27,142.004,38,142.005,6,142.006,3,142.007,1,142.008,3,142.009,3,142.01,4,142.012,28,141.999,20,141.996,19,141.995,75,141.994,1,141.992,1,141.99,17,141.989,14,141.988,25,141.987,22,141.986,19
1715247445969,1715247445897144000,BINANCE,SOLUSDT,141.996,132,141.997,3,142,10,142.002,3,142.003,42,142.004,38,142.005,6,142.006,4,142.007,1,142.008,20,141.995,31,141.992,1,141.988,5,141.987,20,141.986,19,141.985,3,141.984,20,141.983,2,141.982,4,141.98,1
1715247446217,1715247446148496000,BINANCE,SOLUSDT,141.996,148,141.997,3,142,10,142.001,4,142.002,3,142.003,42,142.004,39,142.005,6,142.006,7,142.007,1,141.995,47,141.988,2,141.987,11,141.986,11,141.985,11,141.984,3,141.983,2,141.982,4,141.98,12,141.979,22
1715247446479,1715247446409333000,BINANCE,SOLUSDT,141.996,64,142.002,13,142.003,28,142.004,19,142.005,3,142.006,4,142.007,1,142.008,3,142.009,3,142.01,4,141.995,42,141.994,3,141.992,17,141.991,3,141.99,3,141.988,20,141.987,11,141.986,11,141.985,14,141.984,3
1715247446739,1715247446675353000,BINANCE,SOLUSDT,141.969,50,141.971,9,141.972,26,141.973,3,141.974,29,141.975,1,141.976,41,141.977,67,141.978,33,141.979,3,141.968,35,141.964,4,141.962,2,141.96,32,141.958,4,141.957,35,141.956,1,141.955,18,141.954,4,141.952,4
1715247447002,1715247446932039000,BINANCE,SOLUSDT,141.958,47,141.96,16,141.961,4,141.963,18,141.964,52,141.965,30,141.966,3,141.967,23,141.968,31,141.97,4,141.957,18,141.956,1,141.954,1,141.953,1,141.95,1,141.948,9,141.947,1,141.946,4,141.945,11,141.944,11
1715247447257,1715247447187850000,BINANCE,SOLUSDT,141.95,6,141.953,21,141.956,1,141.961,1,141.962,1,141.963,16,141.964,1,141.965,10,141.966,25,141.967,3,141.949,38,141.948,3,141.946,99,141.945,10,141.944,18,141.943,3,141.942,26,141.941,28,141.94,4,141.939,18
1715247447508,1715247447440961000,BINANCE,SOLUSDT,141.95,48,141.952,16,141.956,1,141.958,12,141.961,4,141.962,12,141.963,16,141.964,4,141.965,25,141.966,28,141.949,83,141.947,31,141.946,93,141.944,2,141.943,3,141.942,3,141.94,1,141.939,8,141.938,1,141.935,4
1715247447756,1715247447690128000,BINANCE,SOLUSDT,141.95,36,141.952,16,141.955,3,141.956,1,141.958,12,141.96,3,141.961,4,141.962,12,141.963,2,141.964,33,141.949,83,141.947,31,141.946,93,141.944,2,141.943,3,141.942,3,141.941,5,141.94,1,141.939,8,141.938,1
1715247448024,1715247447954634000,BINANCE,SOLUSDT,141.968,67,141.97,6,141.972,3,141.973,3,141.976,40,141.977,102,141.978,14,141.979,8,141.98,326,141.982,4,141.967,19,141.961,5,141.96,16,141.958,1,141.956,17,141.955,2,141.952,20,141.951,18,141.95,1,141.949,100
1715247448298,1715247448245075000,BINANCE,SOLUSDT,141.968,73,141.97,3,141.972,3,141.973,3,141.974,1,141.976,22,141.977,102,141.978,14,141.979,3,141.98,326,141.967,18,141.961,5,141.96,3,141.959,7,141.958,5,141.957,20,141.956,20,141.955,3,141.954,3,141.953,7
1715247448550,1715247448495180000,BINANCE,SOLUSDT,141.947,218,141.948,3,141.949,3,141.95,123,141.951,20,141.952,36,141.954,1,141.955,3,141.956,45,141.958,4,141.946,78,141.944,2,141.939,8,141.938,1,141.935,4,141.934,7,141.932,17,141.931,15,141.93,1,141.929,8
1715247448811,1715247448750188000,BINANCE,SOLUSDT,141.932,107,141.933,17,141.934,4,141.935,15,141.936,3,141.937,3,141.938,1,141.939,15,141.94,14,141.941,11,141.931,30,141.93,1,141.928,16,141.927,1,141.924,1,141.922,1,141.92,7,141.918,1,141.916,8,141.915,7
1715247449084,1715247449020314000,BINANCE,SOLUSDT,141.912,184,141.913,58,141.914,52,141.915,40,141.916,30,141.918,61,141.919,3,141.92,4,141.921,24,141.922,14,141.911,34,141.908,16,141.906,6,141.903,25,141.901,6,141.9,77,141.898,3,141.896,10,141.895,14,141.894,1
1715247449347,1715247449276592000,BINANCE,SOLUSDT,141.901,98,141.902,1,141.903,10,141.906,68,141.907,29,141.908,4,141.909,50,141.91,7,141.912,13,141.913,3,141.9,87,141.895,11,141.894,1,141.893,6,141.892,7,141.89,1,141.889,4,141.888,35,141.887,7,141.886,9
1715247449614,1715247449550062000,BINANCE,SOLUSDT,141.921,21,141.922,20,141.923,20,141.924,20,141.926,1,141.928,7,141.929,2,141.93,4,141.931,3,141.932,5,141.92,50,141.919,3,141.916,22,141.914,1,141.913,3,141.912,19,141.91,4,141.909,1,141.908,3,141.907,54
1715247449870,1715247449800960000,BINANCE,SOLUSDT,141.922,2,141.93,1,141.932,2,141.933,15,141.938,1,141.943,5,141.944,4,141.946,6,141.947,14,141.948,16,141.921,104,141.92,36,141.919,3,141.918,1,141.917,12,141.916,22,141.914,2,141.913,3,141.912,19,141.91,4
1715247450127,1715247450063851000,BINANCE,SOLUSDT,141.937,58,141.939,17,141.94,40,141.941,15,141.943,5,141.944,4,141.946,7,141.949,19,141.95,7,141.951,2,141.936,30,141.932,16,141.931,19,141.93,12,141.929,10,141.928,6,141.926,1,141.925,3,141.924,3,141.923,28
1715247450382,1715247450321632000,BINANCE,SOLUSDT,141.937,23,141.944,1,141.946,3,141.949,16,141.95,7,141.951,2,141.952,17,141.953,42,141.954,42,141.955,130,141.936,66,141.934,4,141.932,19,141.931,22,141.93,12,141.928,6,141.926,2,141.925,3,141.924,3,141.923,28
1715247450665,1715247450599727000,BINANCE,SOLUSDT,141.937,1,141.944,1,141.945,15,141.946,3,141.949,16,141.95,7,141.951,2,141.954,8,141.955,7,141.957,2,141.936,74,141.934,4,141.932,19,141.931,22,141.93,12,141.928,6,141.926,2,141.925,3,141.924,3,141.923,28
1715247450929,1715247450858974000,BINANCE,SOLUSDT,141.937,28,141.944,1,141.945,11,141.946,14,141.947,15,141.949,19,141.95,8,141.951,2,141.952,3,141.953,24,141.936,47,141.934,4,141.932,19,141.931,23,141.93,12,141.928,6,141.927,1,141.926,2,141.925,3,141.924,3
1715247451194,1715247451127010000,BINANCE,SOLUSDT,141.937,39,141.943,3,141.944,1,141.945,11,141.946,15,141.947,15,141.948,3,141.949,19,141.95,8,141.951,2,141.936,23,141.934,4,141.933,10,141.932,19,141.931,4,141.93,1,141.928,6,141.927,1,141.926,2,141.925,3
1715247451434,1715247451378265000,BINANCE,SOLUSDT,141.937,42,141.94,3,141.942,1,141.943,3,141.944,3,141.945,11,141.946,15,141.947,16,141.948,3,141.949,19,141.936,26,141.933,10,141.932,16,141.931,1,141.93,1,141.928,22,141.927,1,141.926,1,141.925,3,141.924,3
1715247451681,1715247451624931000,BINANCE,SOLUSDT,141.928,95,141.93,43,141.931,54,141.932,42,141.933,42,141.934,43,141.935,68,141.936,170,141.937,459,141.938,3,141.927,14,141.926,3,141.925,3,141.924,19,141.922,3,141.921,8,141.92,5,141.919,3,141.918,3,141.916,3
1715247451962,1715247451906287000,BINANCE,SOLUSDT,141.928,69,141.93,43,141.931,46,141.932,45,141.933,42,141.934,43,141.935,22,141.936,173,141.937,430,141.938,1,141.927,14,141.924,16,141.921,8,141.92,4,141.918,5,141.916,3,141.915,9,141.914,5,141.913,8,141.912,3
1715247452233,1715247452172590000,BINANCE,SOLUSDT,141.928,23,141.93,22,141.931,22,141.932,21,141.933,36,141.934,21,141.935,22,141.936,129,141.937,412,141.938,1,141.927,71,141.926,4,141.925,3,141.924,19,141.922,4,141.921,8,141.92,4,141.919,3,141.918,6,141.917,17
1715247452502,1715247452440836000,BINANCE,SOLUSDT,141.928,25,141.93,1,141.931,1,141.935,1,141.936,110,141.937,415,141.938,1,141.939,1,141.94,3,141.942,16,141.927,125,141.926,4,141.925,3,141.924,19,141.922,4,141.921,8,141.92,4,141.919,4,141.918,6,141.917,17
1715247452760,1715247452697473000,BINANCE,SOLUSDT,141.93,43,141.931,4,141.935,16,141.936,113,141.937,415,141.938,1,141.939,1,141.94,3,141.942,1,141.943,5,141.929,78,141.928,16,141.927,35,141.926,4,141.924,19,141.922,4,141.921,8,141.92,4,141.919,4,141.918,6
1715247453056,1715247452987877000,BINANCE,SOLUSDT,141.93,16,141.931,1,141.933,15,141.935,1,141.936,113,141.937,412,141.939,1,141.94,3,141.942,1,141.943,5,141.929,74,141.928,16,141.926,21,141.924,16,141.923,10,141.922,48,141.921,70,141.92,42,141.919,28,141.918,3
1715247453328,1715247453274341000,BINANCE,SOLUSDT,141.947,10,141.949,1,141.951,2,141.955,1,141.957,1,141.958,25,141.96,15,141.961,3,141.962,10,141.963,27,141.946,55,141.945,272,141.944,149,141.943,92,141.942,45,141.941,48,141.94,19,141.939,36,141.938,1,141.937,71
1715247453569,1715247453516078000,BINANCE,SOLUSDT,141.955,37,141.957,4,141.96,3,141.962,10,141.963,1,141.965,15,141.966,1,141.967,3,141.968,28,141.969,11,141.954,82,141.952,19,141.951,21,141.95,12,141.949,31,141.948,19,141.947,63,141.946,65,141.945,51,141.944,27
1715247453866,1715247453799591000,BINANCE,SOLUSDT,141.965,29,141.967,3,141.968,25,141.97,7,141.971,49,141.972,7,141.973,3,141.974,11,141.976,18,141.978,6,141.964,81,141.963,22,141.962,54,141.961,3,141.96,59,141.959,50,141.958,4,141.957,59,141.956,73,141.955,55
1715247454125,1715247454057390000,BINANCE,SOLUSDT,141.965,39,141.967,3,141.968,25,141.97,8,141.971,49,141.972,7,141.973,3,141.974,12,141.976,18,141.978,6,141.964,89,141.963,21,141.962,33,141.961,3,141.96,59,141.959,30,141.958,4,141.957,59,141.956,73,141.955,55
1715247454384,1715247454310799000,BINANCE,SOLUSDT,141.946,57,141.95,1,141.952,16,141.955,3,141.956,3,141.958,4,141.959,1,141.96,124,141.961,78,141.962,4,141.945,17,141.944,20,141.943,24,141.942,47,141.94,96,141.939,1,141.938,12,141.937,13,141.936,19,141.935,21
1715247454639,1715247454569366000,BINANCE,SOLUSDT,141.958,147,141.959,21,141.96,17,141.961,3,141.962,1,141.963,1,141.964,4,141.966,4,141.967,7,141.968,4,141.957,10,141.956,16,141.954,3,141.953,10,141.952,19,141.951,28,141.95,10,141.949,3,141.948,20,141.947,11
1715247454900,1715247454830552000,BINANCE,SOLUSDT,141.946,133,141.947,20,141.948,16,141.949,23,141.95,4,141.951,59,141.952,58,141.953,20,141.954,42,141.955,45,141.945,18,141.943,10,141.942,44,141.94,93,141.939,1,141.938,12,141.937,13,141.936,16,141.935,11,141.934,6
1715247455165,1715247455095211000,BINANCE,SOLUSDT,141.926,181,141.927,43,141.928,3,141.929,69,141.93,55,141.931,42,141.932,19,141.933,3,141.934,99,141.935,67,141.925,11,141.924,18,141.923,2,141.922,39,141.92,79,141.919,1,141.916,14,141.915,9,141.91,1,141.909,35
1715247455419,1715247455350244000,BINANCE,SOLUSDT,141.926,226,141.927,44,141.928,48,141.929,43,141.93,44,141.931,42,141.932,19,141.933,3,141.934,59,141.935,67,141.925,5,141.923,1,141.921,11,141.92,79,141.919,1,141.916,2,141.915,9,141.914,6,141.911,1,141.91,2
